name,lon,lat,region,year,month,max_temp,min_temp,af_days,rain,sun
Sheffield,-1.48986,53.38101,England N,2010,2,4.4,0.2,11,53.6,42.4
Sheffield,-1.48986,53.38101,England N,2010,3,9.9,3.0,8,56.4,130.6
Sheffield,-1.48986,53.38101,England N,2010,4,13.8,5.1,0,24.8,171.8
Sheffield,-1.48986,53.38101,England N,2010,5,15.2,7.1,0,21.2,187.9
Sheffield,-1.48986,53.38101,England N,2010,6,20.4,11.0,0,41.2,214.2
Sheffield,-1.48986,53.38101,England N,2010,7,21.0,13.5,0,68.3,142.1
Sheffield,-1.48986,53.38101,England N,2010,8,19.5,11.7,0,39.6,172.9
Sheffield,-1.48986,53.38101,England N,2010,9,17.8,10.8,0,67.8,131.5
Sheffield,-1.48986,53.38101,England N,2010,10,13.3,7.3,0,65.4,116.8
Sheffield,-1.48986,53.38101,England N,2010,11,7.4,3.0,6,112.7,70.2
Sheffield,-1.48986,53.38101,England N,2010,12,2.7,-1.9,20,18.8,51.4
Sheffield,-1.48986,53.38101,England N,2011,1,6.4,1.9,11,49.6,56.6
Sheffield,-1.48986,53.38101,England N,2011,2,8.8,4.2,1,104.2,49.4
Sheffield,-1.48986,53.38101,England N,2011,3,10.9,3.4,2,12.4,135.7
Sheffield,-1.48986,53.38101,England N,2011,4,17.1,7.5,0,11.2,188.1
Sheffield,-1.48986,53.38101,England N,2011,5,16.7,8.4,0,40.2,210.2
Sheffield,-1.48986,53.38101,England N,2011,6,19.4,10.0,0,47.8,222.9
Sheffield,-1.48986,53.38101,England N,2011,7,20.3,11.5,0,18.0,178.9
Sheffield,-1.48986,53.38101,England N,2011,8,20.1,12.2,0,42.0,171.4
Sheffield,-1.48986,53.38101,England N,2011,9,19.5,11.6,0,27.8,163.4
Sheffield,-1.48986,53.38101,England N,2011,10,15.9,9.2,0,57.2,115.3
Sheffield,-1.48986,53.38101,England N,2011,11,11.7,7.1,0,37.4,62.4
Sheffield,-1.48986,53.38101,England N,2011,12,8.1,3.6,0,124.6,44.6
Sheffield,-1.48986,53.38101,England N,2012,1,7.9,2.9,6,87.6,58.4
Sheffield,-1.48986,53.38101,England N,2012,2,7.6,2.3,11,26.2,73.3
Sheffield,-1.48986,53.38101,England N,2012,3,13.6,4.7,0,32.6,179.5
Sheffield,-1.48986,53.38101,England N,2012,4,10.7,3.9,1,180.6,102.6
Sheffield,-1.48986,53.38101,England N,2012,5,16.4,7.6,1,48.0,203.0
Sheffield,-1.48986,53.38101,England N,2012,6,17.3,10.3,0,166.6,107.3
Sheffield,-1.48986,53.38101,England N,2012,7,19.5,12.3,0,107.2,151.5
Sheffield,-1.48986,53.38101,England N,2012,8,20.9,12.5,0,99.2,141.3
Sheffield,-1.48986,53.38101,England N,2012,9,17.1,9.7,0,90.6,149.4
Sheffield,-1.48986,53.38101,England N,2012,10,12.2,6.1,0,61.2,111.4
Sheffield,-1.48986,53.38101,England N,2012,11,9.2,3.8,1,110.6,68.7
Sheffield,-1.48986,53.38101,England N,2012,12,7.0,2.3,5,136.0,57.7
Sheffield,-1.48986,53.38101,England N,2013,1,5.7,1.7,14,70.4,41.4
Sheffield,-1.48986,53.38101,England N,2013,2,5.2,0.6,10,63.4,77.6
Sheffield,-1.48986,53.38101,England N,2013,3,4.5,-0.2,18,63.4,73.0
Sheffield,-1.48986,53.38101,England N,2013,4,11.9,4.0,4,9.2,152.6
Sheffield,-1.48986,53.38101,England N,2013,5,15.5,6.9,0,84.2,176.9
Sheffield,-1.48986,53.38101,England N,2013,6,18.8,10.1,0,37.8,177.6
Sheffield,-1.48986,53.38101,England N,2013,7,24.0,13.7,0,56.6,243.5
Sheffield,-1.48986,53.38101,England N,2013,8,21.6,13.1,0,33.4,144.4
Sheffield,-1.48986,53.38101,England N,2013,9,17.5,10.2,0,47.2,119.8
Sheffield,-1.48986,53.38101,England N,2013,10,14.9,9.6,0,136.2,73.5
Sheffield,-1.48986,53.38101,England N,2013,11,9.1,3.9,1,56.6,82.3
Sheffield,-1.48986,53.38101,England N,2013,12,9.1,3.9,0,69.8,58.2
Sheffield,-1.48986,53.38101,England N,2014,1,7.8,3.0,4,124.2,48.9
Sheffield,-1.48986,53.38101,England N,2014,2,8.5,3.5,1,106.2,82.4
Sheffield,-1.48986,53.38101,England N,2014,3,11.6,4.2,2,48.6,137.2
Sheffield,-1.48986,53.38101,England N,2014,4,14.2,6.7,0,60.4,119.3
Sheffield,-1.48986,53.38101,England N,2014,5,16.6,8.5,0,123.8,143.9
Sheffield,-1.48986,53.38101,England N,2014,6,19.4,11.4,0,45.4,142.0
Sheffield,-1.48986,53.38101,England N,2014,7,23.2,13.3,0,20.0,236.6
Sheffield,-1.48986,53.38101,England N,2014,8,19.3,11.5,0,67.4,177.3
Sheffield,-1.48986,53.38101,England N,2014,9,18.4,10.9,0,9.6,107.4
Sheffield,-1.48986,53.38101,England N,2014,10,14.9,9.0,0,60.8,83.6
Sheffield,-1.48986,53.38101,England N,2014,11,10.5,6.0,0,95.8,48.0
Sheffield,-1.48986,53.38101,England N,2014,12,7.7,3.3,3,102.0,75.8
Sheffield,-1.48986,53.38101,England N,2015,1,6.9,2.2,8,84.2,68.1
Sheffield,-1.48986,53.38101,England N,2015,2,6.9,2.0,5,35.4,80.8
Sheffield,-1.48986,53.38101,England N,2015,3,9.8,3.2,1,71.4,114.8
Sheffield,-1.48986,53.38101,England N,2015,4,14.3,5.0,0,21.4,223.5
Sheffield,-1.48986,53.38101,England N,2015,5,14.8,7.7,0,83.6,164.4
Sheffield,-1.48986,53.38101,England N,2015,6,19.1,10.0,0,43.2,195.9
Sheffield,-1.48986,53.38101,England N,2015,7,20.8,12.0,0,30.0,187.8
Sheffield,-1.48986,53.38101,England N,2015,8,20.6,12.5,0,66.2,146.3
Sheffield,-1.48986,53.38101,England N,2015,9,16.9,8.7,0,29.2,141.1
Sheffield,-1.48986,53.38101,England N,2015,10,13.9,7.7,0,80.4,81.3
Sheffield,-1.48986,53.38101,England N,2015,11,12.2,6.5,1,126.8,51.7
Sheffield,-1.48986,53.38101,England N,2015,12,12.0,6.2,0,121.2,33.1
Sheffield,-1.48986,53.38101,England N,2016,1,8.0,3.0,3,84.8,40.3
Sheffield,-1.48986,53.38101,England N,2016,2,7.8,2.0,5,68.6,96.1
Sheffield,-1.48986,53.38101,England N,2016,3,9.1,2.9,2,87.2,98.6
Sheffield,-1.48986,53.38101,England N,2016,4,11.6,3.8,1,65.8,154.9
Sheffield,-1.48986,53.38101,England N,2016,5,16.9,7.9,0,58.2,164.5
Sheffield,-1.48986,53.38101,England N,2016,6,18.8,11.1,0,130.4,106.5
Sheffield,-1.48986,53.38101,England N,2016,7,21.3,13.5,0,30.0,178.0
Sheffield,-1.48986,53.38101,England N,2016,8,21.0,13.2,0,62.0,194.5
Sheffield,-1.48986,53.38101,England N,2016,9,19.9,12.5,0,44.2,113.5
Sheffield,-1.48986,53.38101,England N,2016,10,13.7,8.1,0,29.2,84.0
Sheffield,-1.48986,53.38101,England N,2016,11,8.4,3.7,2,95.6,71.9
Sheffield,-1.48986,53.38101,England N,2016,12,9.3,4.1,3,31.8,57.9
Sheffield,-1.48986,53.38101,England N,2017,1,6.7,2.2,8,41.6,53.8
Sheffield,-1.48986,53.38101,England N,2017,2,8.1,3.5,2,58.2,50.4
Sheffield,-1.48986,53.38101,England N,2017,3,12.3,5.5,1,62.6,143.0
Sheffield,-1.48986,53.38101,England N,2017,4,13.4,5.6,0,15.8,150.3
Sheffield,-1.48986,53.38101,England N,2017,5,17.9,9.0,0,53.2,180.1
Sheffield,-1.48986,53.38101,England N,2017,6,20.3,12.6,0,89.0,155.2
Sheffield,-1.48986,53.38101,England N,2017,7,21.2,12.6,0,78.2,152.2
Sheffield,-1.48986,53.38101,England N,2017,8,19.9,12.1,0,68.6,171.5
Sheffield,-1.48986,53.38101,England N,2017,9,17.3,10.3,0,70.4,103.6
Sheffield,-1.48986,53.38101,England N,2017,10,15.2,10.0,0,46.0,86.7
Sheffield,-1.48986,53.38101,England N,2017,11,9.7,4.7,0,43.2,72.8
Sheffield,-1.48986,53.38101,England N,2017,12,7.4,2.8,6,70.2,64.0
Sheffield,-1.48986,53.38101,England N,2018,1,7.2,3.0,3,124.2,39.1
Sheffield,-1.48986,53.38101,England N,2018,2,5.3,0.6,10,41.2,68.7
Sheffield,-1.48986,53.38101,England N,2018,3,7.5,1.7,7,113.2,61.4
Sheffield,-1.48986,53.38101,England N,2018,4,13.2,6.0,0,97.0,96.7
Sheffield,-1.48986,53.38101,England N,2018,5,19.4,8.7,0,36.8,251.4
Sheffield,-1.48986,53.38101,England N,2018,6,21.5,11.7,0,23.2,225.2
Sheffield,-1.48986,53.38101,England N,2018,7,25.4,13.9,0,23.2,252.3
Sheffield,-1.48986,53.38101,England N,2018,8,21.8,13.3,0,27.4,136.7
Sheffield,-1.48986,53.38101,England N,2018,9,18.0,10.2,0,88.6,146.6
Sheffield,-1.48986,53.38101,England N,2018,10,14.3,7.5,1,49.0,129.3
Sheffield,-1.48986,53.38101,England N,2018,11,10.3,5.7,1,73.6,56.2
Sheffield,-1.48986,53.38101,England N,2018,12,8.8,4.4,2,100.8,43.5
Sheffield,-1.48986,53.38101,England N,2019,1,6.6,2.8,5,27.4,50.0
Sheffield,-1.48986,53.38101,England N,2019,2,11.2,3.2,4,32.2,122.6
Sheffield,-1.48986,53.38101,England N,2019,3,11.5,4.7,0,118.2,132.9
Sheffield,-1.48986,53.38101,England N,2019,4,14.1,4.4,3,16.2,155.0
Sheffield,-1.48986,53.38101,England N,2019,5,16.1,7.8,0,43.8,181.4
Sheffield,-1.48986,53.38101,England N,2019,6,18.6,10.5,0,130.2,113.3
Sheffield,-1.48986,53.38101,England N,2019,7,22.7,14.1,0,126.0,157.6
Sheffield,-1.48986,53.38101,England N,2019,8,22.0,13.7,0,64.8,184.1
Sheffield,-1.48986,53.38101,England N,2019,9,18.1,10.5,0,139.2,152.0
Sheffield,-1.48986,53.38101,England N,2019,10,12.6,6.7,0,135.6,81.0
Sheffield,-1.48986,53.38101,England N,2019,11,7.9,3.9,4,200.0,29.0
Sheffield,-1.48986,53.38101,England N,2019,12,8.2,3.5,3,73.0,52.8
Sheffield,-1.48986,53.38101,England N,2020,1,9.2,4.2,2,53.8,54.8
Sheffield,-1.48986,53.38101,England N,2020,2,8.9,3.0,1,224.6,74.5
Sheffield,-1.48986,53.38101,England N,2020,3,10.6,2.8,4,43.6,135.6
Sheffield,-1.48986,53.38101,England N,2020,4,15.6,5.7,1,12.4,199.8
Sheffield,-1.48986,53.38101,England N,2020,5,18.4,7.7,1,5.4,251.9
Sheffield,-1.48986,53.38101,England N,2020,6,19.4,11.0,0,91.0,138.2
Sheffield,-1.48986,53.38101,England N,2020,7,19.7,12.3,0,79.4,123.7
Sheffield,-1.48986,53.38101,England N,2020,8,21.2,13.5,0,115.2,131.0
Sheffield,-1.48986,53.38101,England N,2020,9,18.5,10.3,0,25.4,143.5
Sheffield,-1.48986,53.38101,England N,2020,10,13.0,7.5,0,96.2,52.9
Sheffield,-1.48986,53.38101,England N,2020,11,11.0,5.7,1,38.6,48.8
Sheffield,-1.48986,53.38101,England N,2020,12,7.0,2.9,3,126.6,38.9
Sheffield,-1.48986,53.38101,England N,2021,1,5.2,0.9,12,145.2,42.2
Sheffield,-1.48986,53.38101,England N,2021,2,7.5,1.9,9,84.8,66.2
Sheffield,-1.48986,53.38101,England N,2021,3,11.1,4.4,2,68.2,94.5
Sheffield,-1.48986,53.38101,England N,2021,4,11.5,1.9,8,5.6,196.8
Sheffield,-1.48986,53.38101,England N,2021,5,14.9,6.2,0,130.2,125.9
Sheffield,-1.48986,53.38101,England N,2021,6,20.6,11.6,0,21.6,173.6
Sheffield,-1.48986,53.38101,England N,2021,7,22.8,14.1,0,69.4,171.0
Sheffield,-1.48986,53.38101,England N,2021,8,19.8,13.0,0,30.8,99.2
Sheffield,-1.48986,53.38101,England N,2021,9,20.2,12.6,0,37.8,129.6
Sheffield,-1.48986,53.38101,England N,2021,10,14.9,9.2,0,81.2,99.1
Sheffield,-1.48986,53.38101,England N,2021,11,10.4,5.7,2,52.0,53.3
Sheffield,-1.48986,53.38101,England N,2021,12,8.1,3.5,3,102.4,31.5
Valley,-4.53524,53.25238,Wales,2007,1,9.9,6.1,2,88.8,55.7
Valley,-4.53524,53.25238,Wales,2007,2,9.0,4.0,5,39.6,73.3
Valley,-4.53524,53.25238,Wales,2007,3,10.3,4.9,1,41.0,149.0
Valley,-4.53524,53.25238,Wales,2007,4,14.4,7.5,0,13.8,227.4
Valley,-4.53524,53.25238,Wales,2007,5,15.0,9.0,0,44.2,203.7
Valley,-4.53524,53.25238,Wales,2007,6,18.3,11.9,0,78.4,169.9
Valley,-4.53524,53.25238,Wales,2007,7,17.3,12.9,0,101.9,184.2
Valley,-4.53524,53.25238,Wales,2007,8,17.8,12.8,0,59.4,149.8
Valley,-4.53524,53.25238,Wales,2007,9,16.8,11.7,0,84.6,126.9
Valley,-4.53524,53.25238,Wales,2007,10,15.0,9.4,0,35.4,124.3
Valley,-4.53524,53.25238,Wales,2007,11,11.9,7.4,1,89.8,53.2
Valley,-4.53524,53.25238,Wales,2007,12,9.5,4.4,6,96.8,60.4
Valley,-4.53524,53.25238,Wales,2008,1,9.6,5.7,1,123.0,42.7
Valley,-4.53524,53.25238,Wales,2008,2,9.9,3.6,7,33.6,120.8
Valley,-4.53524,53.25238,Wales,2008,3,9.6,4.4,2,68.0,127.8
Valley,-4.53524,53.25238,Wales,2008,4,10.9,5.7,1,83.4,168.2
Valley,-4.53524,53.25238,Wales,2008,5,17.7,10.2,0,27.6,232.3
Valley,-4.53524,53.25238,Wales,2008,6,16.1,10.6,0,117.1,172.9
Valley,-4.53524,53.25238,Wales,2008,7,18.8,13.4,0,70.4,143.5
Valley,-4.53524,53.25238,Wales,2008,8,17.8,14.0,0,84.4,86.2
Valley,-4.53524,53.25238,Wales,2008,9,16.4,11.5,0,118.4,124.8
Valley,-4.53524,53.25238,Wales,2008,10,13.1,8.8,0,164.6,88.4
Valley,-4.53524,53.25238,Wales,2008,11,10.8,6.5,2,81.2,65.3
Valley,-4.53524,53.25238,Wales,2008,12,8.1,2.6,9,68.0,63.1
Valley,-4.53524,53.25238,Wales,2009,1,7.6,2.4,7,80.2,60.5
Valley,-4.53524,53.25238,Wales,2009,2,7.6,2.9,5,8.4,46.8
Valley,-4.53524,53.25238,Wales,2009,3,9.8,4.7,2,26.0,142.9
Valley,-4.53524,53.25238,Wales,2009,4,12.6,6.6,0,52.0,188.3
Valley,-4.53524,53.25238,Wales,2009,5,14.4,8.7,0,43.4,205.2
Valley,-4.53524,53.25238,Wales,2009,6,19.0,11.2,0,44.8,234.7
Valley,-4.53524,53.25238,Wales,2009,7,18.3,13.4,0,104.3,175.8
Valley,-4.53524,53.25238,Wales,2009,8,17.9,13.6,0,108.2,136.0
Valley,-4.53524,53.25238,Wales,2009,9,16.7,11.2,0,28.8,127.1
Valley,-4.53524,53.25238,Wales,2009,10,15.2,9.9,0,82.4,87.6
Valley,-4.53524,53.25238,Wales,2009,11,11.6,7.4,0,205.6,46.3
Valley,-4.53524,53.25238,Wales,2009,12,7.6,2.6,7,87.2,42.5
Valley,-4.53524,53.25238,Wales,2010,1,5.9,1.0,10,55.0,67.3
Valley,-4.53524,53.25238,Wales,2010,2,6.9,0.7,12,36.4,92.1
Valley,-4.53524,53.25238,Wales,2010,3,9.3,3.2,7,77.2,147.0
Valley,-4.53524,53.25238,Wales,2010,4,12.2,5.4,0,17.2,222.9
Valley,-4.53524,53.25238,Wales,2010,5,14.3,7.4,0,38.2,271.9
Valley,-4.53524,53.25238,Wales,2010,6,18.3,11.2,0,29.8,251.7
Valley,-4.53524,53.25238,Wales,2010,7,18.2,13.5,0,126.6,121.4
Valley,-4.53524,53.25238,Wales,2010,8,17.9,12.3,0,32.2,175.0
Valley,-4.53524,53.25238,Wales,2010,9,17.4,11.8,0,94.0,130.3
Valley,-4.53524,53.25238,Wales,2010,10,14.5,9.1,0,90.0,131.8
Valley,-4.53524,53.25238,Wales,2010,11,9.4,4.1,4,86.0,84.5
Valley,-4.53524,53.25238,Wales,2010,12,5.2,-0.9,17,53.6,61.6
Valley,-4.53524,53.25238,Wales,2011,1,7.3,2.0,9,52.6,73.5
Valley,-4.53524,53.25238,Wales,2011,2,9.4,5.3,0,84.6,72.4
Valley,-4.53524,53.25238,Wales,2011,3,10.4,3.5,5,29.6,168.1
Valley,-4.53524,53.25238,Wales,2011,4,14.9,8.0,0,32.2,211.1
Valley,-4.53524,53.25238,Wales,2011,5,15.1,9.6,0,77.8,175.0
Valley,-4.53524,53.25238,Wales,2011,6,16.5,10.2,0,48.8,221.1
Valley,-4.53524,53.25238,Wales,2011,7,18.2,11.4,0,48.6,233.2
Valley,-4.53524,53.25238,Wales,2011,8,17.6,12.4,0,67.6,138.6
Valley,-4.53524,53.25238,Wales,2011,9,17.2,12.5,0,91.0,107.6
Valley,-4.53524,53.25238,Wales,2011,10,15.2,11.0,0,76.6,60.6
Valley,-4.53524,53.25238,Wales,2011,11,13.4,8.0,0,61.8,77.9
Valley,-4.53524,53.25238,Wales,2011,12,9.6,6.0,0,89.4,21.3
Valley,-4.53524,53.25238,Wales,2012,1,9.0,4.4,5,60.6,55.8
Valley,-4.53524,53.25238,Wales,2012,2,8.1,3.9,6,37.4,48.2
Valley,-4.53524,53.25238,Wales,2012,3,11.9,6.2,0,19.0,147.3
Valley,-4.53524,53.25238,Wales,2012,4,10.9,4.9,0,65.4,144.6
Valley,-4.53524,53.25238,Wales,2012,5,15.0,7.8,0,47.8,221.2
Valley,-4.53524,53.25238,Wales,2012,6,16.0,10.5,0,107.4,145.1
Valley,-4.53524,53.25238,Wales,2012,7,16.7,12.3,0,70.6,112.0
Valley,-4.53524,53.25238,Wales,2012,8,19.0,13.8,0,110.7,175.7
Valley,-4.53524,53.25238,Wales,2012,9,16.0,11.3,0,112.0,134.6
Valley,-4.53524,53.25238,Wales,2012,10,13.3,8.2,0,113.6,90.1
Valley,-4.53524,53.25238,Wales,2012,11,10.3,5.9,1,149.2,62.4
Valley,-4.53524,53.25238,Wales,2012,12,9.0,3.9,5,128.0,40.4
Valley,-4.53524,53.25238,Wales,2013,1,7.2,3.0,11,62.3,45.7
Valley,-4.53524,53.25238,Wales,2013,2,7.7,1.6,9,60.4,108.3
Valley,-4.53524,53.25238,Wales,2013,3,6.9,1.1,12,89.4,118.8
Valley,-4.53524,53.25238,Wales,2013,4,10.4,4.5,5,32.8,198.4
Valley,-4.53524,53.25238,Wales,2013,5,13.3,7.8,0,40.0,192.4
Valley,-4.53524,53.25238,Wales,2013,6,17.5,10.3,0,32.2,225.2
Valley,-4.53524,53.25238,Wales,2013,7,21.6,13.6,0,42.0,311.4
Valley,-4.53524,53.25238,Wales,2013,8,19.0,13.2,0,68.1,162.9
Valley,-4.53524,53.25238,Wales,2013,9,16.8,11.8,0,76.2,100.2
Valley,-4.53524,53.25238,Wales,2013,10,15.5,11.2,0,173.8,72.5
Valley,-4.53524,53.25238,Wales,2013,11,10.6,6.3,0,35.8,48.5
Valley,-4.53524,53.25238,Wales,2013,12,10.4,6.6,0,131.0,34.7
Valley,-4.53524,53.25238,Wales,2014,1,9.1,4.9,1,159.2,34.3
Valley,-4.53524,53.25238,Wales,2014,2,9.0,5.1,0,102.6,72.3
Valley,-4.53524,53.25238,Wales,2014,3,11.1,5.2,0,54.0,121.9
Valley,-4.53524,53.25238,Wales,2014,4,13.3,7.4,0,36.0,172.2
Valley,-4.53524,53.25238,Wales,2014,5,15.0,9.4,0,92.8,157.8
Valley,-4.53524,53.25238,Wales,2014,6,18.0,11.7,0,46.8,263.9
Valley,-4.53524,53.25238,Wales,2014,7,20.3,13.7,0,48.2,250.7
Valley,-4.53524,53.25238,Wales,2014,8,17.8,12.5,0,109.4,184.3
Valley,-4.53524,53.25238,Wales,2014,9,19.1,11.9,0,8.0,174.2
Valley,-4.53524,53.25238,Wales,2014,10,15.4,10.7,0,158.6,88.0
Valley,-4.53524,53.25238,Wales,2014,11,12.4,6.7,0,59.0,88.4
Valley,-4.53524,53.25238,Wales,2014,12,9.6,5.3,1,68.4,43.6
Valley,-4.53524,53.25238,Wales,2015,1,8.3,3.9,4,76.6,60.4
Valley,-4.53524,53.25238,Wales,2015,2,7.6,2.9,5,34.0,86.2
Valley,-4.53524,53.25238,Wales,2015,3,9.4,3.9,2,59.0,147.1
Valley,-4.53524,53.25238,Wales,2015,4,12.6,5.0,1,36.0,232.7
Valley,-4.53524,53.25238,Wales,2015,5,13.1,7.9,0,111.0,185.1
Valley,-4.53524,53.25238,Wales,2015,6,16.6,10.2,0,28.2,238.7
Valley,-4.53524,53.25238,Wales,2015,7,17.6,12.5,0,66.4,186.7
Valley,-4.53524,53.25238,Wales,2015,8,18.3,12.5,0,68.8,204.1
Valley,-4.53524,53.25238,Wales,2015,9,16.9,9.9,0,45.2,187.8
Valley,-4.53524,53.25238,Wales,2015,10,14.9,8.7,0,60.2,105.2
Valley,-4.53524,53.25238,Wales,2015,11,12.9,8.2,0,134.4,35.4
Valley,-4.53524,53.25238,Wales,2015,12,12.3,7.8,0,254.2,26.1
Valley,-4.53524,53.25238,Wales,2016,1,9.4,5.2,1,110.4,44.8
Valley,-4.53524,53.25238,Wales,2016,2,8.4,3.7,3,81.2,76.2
Valley,-4.53524,53.25238,Wales,2016,3,9.4,4.0,2,56.6,126.8
Valley,-4.53524,53.25238,Wales,2016,4,11.1,5.3,0,81.0,188.0
Valley,-4.53524,53.25238,Wales,2016,5,15.9,9.2,0,46.8,250.8
Valley,-4.53524,53.25238,Wales,2016,6,18.0,12.0,0,72.0,205.3
Valley,-4.53524,53.25238,Wales,2016,7,18.2,13.3,0,71.6,149.1
Valley,-4.53524,53.25238,Wales,2016,8,19.1,13.7,0,61.8,167.7
Valley,-4.53524,53.25238,Wales,2016,9,18.0,13.3,0,94.6,129.0
Valley,-4.53524,53.25238,Wales,2016,10,14.6,8.6,0,25.0,80.0
Valley,-4.53524,53.25238,Wales,2016,11,10.0,4.8,4,81.6,77.8
Valley,-4.53524,53.25238,Wales,2016,12,10.7,6.1,2,75.8,40.3
Valley,-4.53524,53.25238,Wales,2017,1,8.8,4.2,6,38.6,49.8
Valley,-4.53524,53.25238,Wales,2017,2,9.2,4.6,3,104.0,49.2
Valley,-4.53524,53.25238,Wales,2017,3,11.0,6.0,0,76.8,109.6
Valley,-4.53524,53.25238,Wales,2017,4,12.0,6.8,0,17.0,117.9
Valley,-4.53524,53.25238,Wales,2017,5,17.0,9.7,0,31.4,250.0
Valley,-4.53524,53.25238,Wales,2017,6,17.6,12.6,0,129.2,155.7
Valley,-4.53524,53.25238,Wales,2017,7,18.8,12.8,0,78.8,194.9
Valley,-4.53524,53.25238,Wales,2017,8,18.1,13.3,0,60.0,175.3
Valley,-4.53524,53.25238,Wales,2017,9,16.6,11.5,0,86.2,113.1
Valley,-4.53524,53.25238,Wales,2017,10,15.2,10.9,0,65.8,60.7
Valley,-4.53524,53.25238,Wales,2017,11,10.9,6.5,0,104.0,48.6
Valley,-4.53524,53.25238,Wales,2017,12,9.0,4.5,2,79.2,34.5
Valley,-4.53524,53.25238,Wales,2018,1,8.5,3.5,4,88.6,59.5
Valley,-4.53524,53.25238,Wales,2018,2,7.2,1.6,10,62.0,115.4
Valley,-4.53524,53.25238,Wales,2018,3,8.2,2.5,7,94.8,108.3
Valley,-4.53524,53.25238,Wales,2018,4,12.3,6.4,0,65.0,140.6
Valley,-4.53524,53.25238,Wales,2018,5,15.8,9.1,0,29.0,231.6
Valley,-4.53524,53.25238,Wales,2018,6,20.2,11.7,0,10.8,291.8
Valley,-4.53524,53.25238,Wales,2018,7,21.0,13.5,0,49.0,265.3
Valley,-4.53524,53.25238,Wales,2018,8,18.6,13.2,0,37.4,131.8
Valley,-4.53524,53.25238,Wales,2018,9,16.3,11.4,0,87.0,131.8
Valley,-4.53524,53.25238,Wales,2018,10,13.9,8.6,2,97.6,101.6
Valley,-4.53524,53.25238,Wales,2018,11,11.5,6.6,0,139.2,69.1
Valley,-4.53524,53.25238,Wales,2018,12,10.3,6.8,1,112.8,19.8
Valley,-4.53524,53.25238,Wales,2019,1,8.4,4.4,2,38.2,34.8
Valley,-4.53524,53.25238,Wales,2019,2,10.7,5.3,3,50.4,110.2
Valley,-4.53524,53.25238,Wales,2019,3,10.3,5.9,0,96.0,103.5
Valley,-4.53524,53.25238,Wales,2019,4,13.7,6.5,0,67.2,138.8
Valley,-4.53524,53.25238,Wales,2019,5,14.3,8.1,0,39.2,203.5
Valley,-4.53524,53.25238,Wales,2019,6,17.1,11.3,0,60.8,204.6
Valley,-4.53524,53.25238,Wales,2019,7,19.5,13.6,0,32.2,181.5
Valley,-4.53524,53.25238,Wales,2019,8,19.3,14.1,0,60.8,179.6
Valley,-4.53524,53.25238,Wales,2019,9,17.7,11.6,0,86.2,141.5
Valley,-4.53524,53.25238,Wales,2019,10,13.6,8.5,0,147.8,95.7
Valley,-4.53524,53.25238,Wales,2019,11,9.9,5.1,1,93.0,49.4
Valley,-4.53524,53.25238,Wales,2019,12,9.7,5.8,2,60.2,44.2
Valley,-4.53524,53.25238,Wales,2020,1,9.3,5.1,2,72.8,48.0
Valley,-4.53524,53.25238,Wales,2020,2,9.2,5.1,0,113.4,71.8
Valley,-4.53524,53.25238,Wales,2020,3,10.2,4.4,0,31.0,167.2
Valley,-4.53524,53.25238,Wales,2020,4,14.7,6.9,0,12.8,219.7
Valley,-4.53524,53.25238,Wales,2020,5,16.6,8.7,0,7.2,312.3
Valley,-4.53524,53.25238,Wales,2020,6,17.9,11.7,0,76.4,137.6
Valley,-4.53524,53.25238,Wales,2020,7,17.3,12.5,0,99.4,128.1
Valley,-4.53524,53.25238,Wales,2020,8,19.2,13.9,0,119.2,155.4
Valley,-4.53524,53.25238,Wales,2020,9,17.2,11.2,0,60.6,158.8
Valley,-4.53524,53.25238,Wales,2020,10,13.6,9.3,0,116.0,90.6
Valley,-4.53524,53.25238,Wales,2020,11,12.3,7.4,0,84.8,44.3
Valley,-4.53524,53.25238,Wales,2020,12,8.8,4.3,2,150.6,34.4
Valley,-4.53524,53.25238,Wales,2021,1,7.2,2.3,8,110.2,41.1
Valley,-4.53524,53.25238,Wales,2021,2,8.3,3.9,6,89.0,92.8
Valley,-4.53524,53.25238,Wales,2021,3,10.0,4.8,4,42.4,111.8
Valley,-4.53524,53.25238,Wales,2021,4,11.6,3.7,3,15.8,250.3
Valley,-4.53524,53.25238,Wales,2021,5,13.8,7.5,0,107.8,209.2
Valley,-4.53524,53.25238,Wales,2021,6,17.4,11.6,0,25.2,201.3
Valley,-4.53524,53.25238,Wales,2021,7,21.2,13.8,0,27.2,226.8
Valley,-4.53524,53.25238,Wales,2021,8,19.1,13.1,0,45.6,134.6
Valley,-4.53524,53.25238,Wales,2021,9,19.1,13.0,0,95.2,117.5
Valley,-4.53524,53.25238,Wales,2021,10,14.9,10.9,0,201.2,83.6
Valley,-4.53524,53.25238,Wales,2021,11,11.8,7.8,0,46.8,50.0
Valley,-4.53524,53.25238,Wales,2021,12,9.8,5.2,3,100.2,38.4
Waddington,-0.52173,53.17509,England N,2007,1,9.5,4.1,3,59.5,86.3
Waddington,-0.52173,53.17509,England N,2007,2,8.8,2.8,7,61.1,70.0
Waddington,-0.52173,53.17509,England N,2007,3,10.6,3.3,1,32.2,153.4
Waddington,-0.52173,53.17509,England N,2007,4,15.9,6.7,0,6.8,208.8
Waddington,-0.52173,53.17509,England N,2007,5,15.5,8.0,0,101.0,147.1
Waddington,-0.52173,53.17509,England N,2007,6,19.0,11.0,0,200.6,170.4
